ensg	gene	ID	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000075539.1	gene_1673	evm.TU.SUPER__1.363	SUPER__1	EVM	gene	30158791	30333923	.	-	.	ID=evm.TU.SUPER__1.363;Name=EVM prediction SUPER__1.363
ENSG00000077327.1	gene_1747	reg_4123	SUPER__1	TOGA	gene	141312269	141358221	.	-	.	ID=reg_4123;Name=gene.reg_4123
ENSG00000077327.2	gene_1748	evm.TU.SUPER__1.991	SUPER__1	EVM	gene	94645126	94680073	.	-	.	ID=evm.TU.SUPER__1.991;Name=EVM prediction SUPER__1.991
ENSG00000077420.1	gene_1751	evm.TU.SUPER__1.919	SUPER__1	EVM	gene	88838746	88891618	.	+	.	ID=evm.TU.SUPER__1.919;Name=EVM prediction SUPER__1.919
ENSG00000077943.1	gene_1770	evm.TU.SUPER__1.1400	SUPER__1	EVM	gene	139151828	139354279	.	-	.	ID=evm.TU.SUPER__1.1400;Name=EVM prediction SUPER__1.1400
ENSG00000078114.1	gene_1780	reg_2092	SUPER__1	TOGA	gene	95734869	96100397	.	+	.	ID=reg_2092;Name=gene.reg_2092
ENSG00000078140.1	gene_1782	evm.TU.SUPER__1.310	SUPER__1	EVM	gene	24227216	24280313	.	+	.	ID=evm.TU.SUPER__1.310;Name=EVM prediction SUPER__1.310
ENSG00000078177.1	gene_1784	reg_2357	SUPER__1	TOGA	gene	24483003	24541356	.	+	.	ID=reg_2357;Name=gene.reg_2357
ENSG00000078304.1	gene_1789	evm.TU.SUPER__1.2604	SUPER__1	EVM	gene	225577154	225711584	.	-	.	ID=evm.TU.SUPER__1.2604;Name=EVM prediction SUPER__1.2604
ENSG00000078403.1	gene_1796	evm.TU.SUPER__1.999	SUPER__1	EVM	gene	95200959	95416440	.	-	.	ID=evm.TU.SUPER__1.999;Name=EVM prediction SUPER__1.999
ENSG00000079313.3	gene_1857	evm.TU.SUPER__1.1772	SUPER__1	EVM	gene	161966030	161967583	.	-	.	ID=evm.TU.SUPER__1.1772;Name=EVM prediction SUPER__1.1772
ENSG00000079313.4	gene_1858	evm.TU.SUPER__1.435	SUPER__1	EVM	gene	40824856	40826751	.	-	.	ID=evm.TU.SUPER__1.435;Name=EVM prediction SUPER__1.435
ENSG00000079313.5	gene_1859	evm.TU.SUPER__1.822	SUPER__1	EVM	gene	77613073	77615810	.	+	.	ID=evm.TU.SUPER__1.822;Name=EVM prediction SUPER__1.822
ENSG00000079557.1	gene_1881	evm.TU.SUPER__1.514	SUPER__1	EVM	gene	46271262	46297257	.	+	.	ID=evm.TU.SUPER__1.514;Name=EVM prediction SUPER__1.514
ENSG00000080493.1	gene_1908	evm.TU.SUPER__1.497	SUPER__1	EVM	gene	44448933	44725001	.	+	.	ID=evm.TU.SUPER__1.497;Name=EVM prediction SUPER__1.497
ENSG00000080608.1	gene_1916	evm.TU.SUPER__1.1975	SUPER__1	EVM	gene	175561093	175562070	.	+	.	ID=evm.TU.SUPER__1.1975;Name=EVM prediction SUPER__1.1975
ENSG00000080815.1	gene_1922	evm.TU.SUPER__1.2418	SUPER__1	EVM	gene	209861078	209913278	.	+	.	ID=evm.TU.SUPER__1.2418;Name=EVM prediction SUPER__1.2418
ENSG00000080823.1	gene_1925	evm.TU.SUPER__1.2599	SUPER__1	EVM	gene	225334474	225360668	.	+	.	ID=evm.TU.SUPER__1.2599;Name=EVM prediction SUPER__1.2599
ENSG00000080824.1	gene_1926	evm.TU.SUPER__1.2601	SUPER__1	EVM	gene	225470832	225475305	.	+	.	ID=evm.TU.SUPER__1.2601;Name=EVM prediction SUPER__1.2601
ENSG00000081014.1	gene_1932	evm.TU.SUPER__1.1983	SUPER__1	EVM	gene	176071237	176141995	.	+	.	ID=evm.TU.SUPER__1.1983;Name=EVM prediction SUPER__1.1983
ENSG00000081041.1	gene_1935	evm.TU.SUPER__1.521	SUPER__1	EVM	gene	46567736	46569160	.	+	.	ID=evm.TU.SUPER__1.521;Name=EVM prediction SUPER__1.521
ENSG00000081041.2	gene_1936	evm.TU.SUPER__1.525	SUPER__1	EVM	gene	46662049	46662599	.	+	.	ID=evm.TU.SUPER__1.525;Name=EVM prediction SUPER__1.525
ENSG00000081041.3	gene_1937	evm.TU.SUPER__1.526	SUPER__1	EVM	gene	46668663	46669213	.	+	.	ID=evm.TU.SUPER__1.526;Name=EVM prediction SUPER__1.526
ENSG00000081051.1	gene_1938	reg_2584	SUPER__1	TOGA	gene	46237992	46259387	.	+	.	ID=reg_2584;Name=gene.reg_2584
ENSG00000081051.2	gene_1939	evm.TU.SUPER__1.515	SUPER__1	EVM	gene	46302007	46333216	.	+	.	ID=evm.TU.SUPER__1.515;Name=EVM prediction SUPER__1.515
ENSG00000081177.1	gene_1946	evm.TU.SUPER__1.2366	SUPER__1	EVM	gene	206861014	206896634	.	+	.	ID=evm.TU.SUPER__1.2366;Name=EVM prediction SUPER__1.2366
ENSG00000081181.1	gene_1947	evm.TU.SUPER__1.2355	SUPER__1	EVM	gene	205545252	205575762	.	+	.	ID=evm.TU.SUPER__1.2355;Name=EVM prediction SUPER__1.2355
ENSG00000081181.2	gene_1948	evm.TU.SUPER__1.328	SUPER__1	EVM	gene	25929252	25929923	.	+	.	ID=evm.TU.SUPER__1.328;Name=EVM prediction SUPER__1.328
ENSG00000082068.2	gene_1971	evm.TU.SUPER__1.137	SUPER__1	EVM	gene	4172324	4172828	.	-	.	ID=evm.TU.SUPER__1.137;Name=EVM prediction SUPER__1.137
ENSG00000082068.3	gene_1972	evm.TU.SUPER__1.138	SUPER__1	EVM	gene	4173396	4174265	.	-	.	ID=evm.TU.SUPER__1.138;Name=EVM prediction SUPER__1.138
ENSG00000083720.2	gene_2023	evm.TU.SUPER__1.1152	SUPER__1	EVM	gene	113791704	113793260	.	-	.	ID=evm.TU.SUPER__1.1152;Name=EVM prediction SUPER__1.1152
ENSG00000083896.1	gene_2041	evm.TU.SUPER__1.454	SUPER__1	EVM	gene	42673939	42702568	.	+	.	ID=evm.TU.SUPER__1.454;Name=EVM prediction SUPER__1.454
ENSG00000084092.1	gene_2049	evm.TU.SUPER__1.417	SUPER__1	EVM	gene	34522027	34533152	.	-	.	ID=evm.TU.SUPER__1.417;Name=EVM prediction SUPER__1.417
ENSG00000084093.1	gene_2050	evm.TU.SUPER__1.416	SUPER__1	EVM	gene	34479703	34498977	.	+	.	ID=evm.TU.SUPER__1.416;Name=EVM prediction SUPER__1.416
ENSG00000086475.1	gene_2139	evm.TU.SUPER__1.1418	SUPER__1	EVM	gene	141024936	141052424	.	-	.	ID=evm.TU.SUPER__1.1418;Name=EVM prediction SUPER__1.1418
ENSG00000086589.1	gene_2146	evm.TU.SUPER__1.564	SUPER__1	EVM	gene	49101683	49102939	.	-	.	ID=evm.TU.SUPER__1.564;Name=EVM prediction SUPER__1.564
ENSG00000087008.1	gene_2161	evm.TU.SUPER__1.86	SUPER__1	EVM	gene	2014625	2042193	.	+	.	ID=evm.TU.SUPER__1.86;Name=EVM prediction SUPER__1.86
ENSG00000087128.1	gene_2175	evm.TU.SUPER__1.453	SUPER__1	EVM	gene	42581722	42673637	.	-	.	ID=evm.TU.SUPER__1.453;Name=EVM prediction SUPER__1.453
ENSG00000087266.1	gene_2186	reg_1977	SUPER__1	TOGA	gene	1314582	1328506	.	+	.	ID=reg_1977;Name=gene.reg_1977
ENSG00000087269.1	gene_2187	evm.TU.SUPER__1.64	SUPER__1	EVM	gene	1418253	1433128	.	-	.	ID=evm.TU.SUPER__1.64;Name=EVM prediction SUPER__1.64
ENSG00000087274.1	gene_2188	evm.TU.SUPER__1.62	SUPER__1	EVM	gene	1377467	1410037	.	+	.	ID=evm.TU.SUPER__1.62;Name=EVM prediction SUPER__1.62
ENSG00000087299.1	gene_2189	evm.TU.SUPER__1.2188	SUPER__1	EVM	gene	192267961	192304965	.	-	.	ID=evm.TU.SUPER__1.2188;Name=EVM prediction SUPER__1.2188
ENSG00000087301.1	gene_2190	reg_4329	SUPER__1	TOGA	gene	194017319	194102995	.	-	.	ID=reg_4329;Name=gene.reg_4329
ENSG00000087302.1	gene_2191	evm.TU.SUPER__1.2204	SUPER__1	EVM	gene	193652080	193672009	.	+	.	ID=evm.TU.SUPER__1.2204;Name=EVM prediction SUPER__1.2204
ENSG00000087303.1	gene_2193	evm.TU.SUPER__1.2205	SUPER__1	EVM	gene	193673257	193735997	.	-	.	ID=evm.TU.SUPER__1.2205;Name=EVM prediction SUPER__1.2205
ENSG00000088808.1	gene_2246	evm.TU.SUPER__1.2740	SUPER__1	EVM	gene	232026706	232102892	.	-	.	ID=evm.TU.SUPER__1.2740;Name=EVM prediction SUPER__1.2740
ENSG00000089009.1	gene_2265	evm.TU.SUPER__1.1185	SUPER__1	EVM	gene	118887659	118888515	.	+	.	ID=evm.TU.SUPER__1.1185;Name=EVM prediction SUPER__1.1185
ENSG00000089127.1	gene_2287	evm.TU.SUPER__1.890	SUPER__1	EVM	gene	86163758	86164969	.	+	.	ID=evm.TU.SUPER__1.890;Name=EVM prediction SUPER__1.890
ENSG00000089723.1	gene_2329	reg_2038	SUPER__1	TOGA	gene	225246580	225253907	.	+	.	ID=reg_2038;Name=gene.reg_2038
ENSG00000089737.1	gene_2330	evm.TU.SUPER__1.2596	SUPER__1	EVM	gene	225259069	225274425	.	-	.	ID=evm.TU.SUPER__1.2596;Name=EVM prediction SUPER__1.2596
ENSG00000089775.1	gene_2331	reg_4003	SUPER__1	TOGA	gene	203149367	203155915	.	-	.	ID=reg_4003;Name=gene.reg_4003
ENSG00000089902.1	gene_2336	evm.TU.SUPER__1.2719	SUPER__1	EVM	gene	231299169	231401708	.	+	.	ID=evm.TU.SUPER__1.2719;Name=EVM prediction SUPER__1.2719
ENSG00000089916.1	gene_2337	evm.TU.SUPER__1.2472	SUPER__1	EVM	gene	212239538	212293340	.	+	.	ID=evm.TU.SUPER__1.2472;Name=EVM prediction SUPER__1.2472
ENSG00000090060.1	gene_2342	evm.TU.SUPER__1.2670	SUPER__1	EVM	gene	229286623	229345437	.	-	.	ID=evm.TU.SUPER__1.2670;Name=EVM prediction SUPER__1.2670
ENSG00000090061.1	gene_2344	evm.TU.SUPER__1.2125	SUPER__1	EVM	gene	188318809	188320536	.	+	.	ID=evm.TU.SUPER__1.2125;Name=EVM prediction SUPER__1.2125
ENSG00000090061.2	gene_2345	evm.TU.SUPER__1.2638	SUPER__1	EVM	gene	227359631	227371499	.	-	.	ID=evm.TU.SUPER__1.2638;Name=EVM prediction SUPER__1.2638
ENSG00000090316.1	gene_2355	evm.TU.SUPER__1.26	SUPER__1	EVM	gene	472976	499320	.	+	.	ID=evm.TU.SUPER__1.26;Name=EVM prediction SUPER__1.26
ENSG00000090470.1	gene_2367	evm.TU.SUPER__1.2119	SUPER__1	EVM	gene	188143837	188154395	.	-	.	ID=evm.TU.SUPER__1.2119;Name=EVM prediction SUPER__1.2119
ENSG00000090487.1	gene_2368	evm.TU.SUPER__1.2110	SUPER__1	EVM	gene	188003173	188020491	.	-	.	ID=evm.TU.SUPER__1.2110;Name=EVM prediction SUPER__1.2110
ENSG00000090989.1	gene_2399	evm.TU.SUPER__1.403	SUPER__1	EVM	gene	33665389	33713842	.	+	.	ID=evm.TU.SUPER__1.403;Name=EVM prediction SUPER__1.403
ENSG00000091136.1	gene_2409	evm.TU.SUPER__1.2323	SUPER__1	EVM	gene	203032432	203056654	.	-	.	ID=evm.TU.SUPER__1.2323;Name=EVM prediction SUPER__1.2323
ENSG00000091157.1	gene_2415	evm.TU.SUPER__1.1924	SUPER__1	EVM	gene	171146717	171148069	.	+	.	ID=evm.TU.SUPER__1.1924;Name=EVM prediction SUPER__1.1924
ENSG00000091157.2	gene_2416	evm.TU.SUPER__1.1925	SUPER__1	EVM	gene	171148728	171149756	.	+	.	ID=evm.TU.SUPER__1.1925;Name=EVM prediction SUPER__1.1925
ENSG00000091490.1	gene_2427	evm.TU.SUPER__1.257	SUPER__1	EVM	gene	14909028	15015752	.	-	.	ID=evm.TU.SUPER__1.257;Name=EVM prediction SUPER__1.257
ENSG00000091947.1	gene_2455	evm.TU.SUPER__1.1336	SUPER__1	EVM	gene	129906759	129907628	.	-	.	ID=evm.TU.SUPER__1.1336;Name=EVM prediction SUPER__1.1336
ENSG00000092009.1	gene_2459	reg_2667	SUPER__1	TOGA	gene	155379104	155381512	.	+	.	ID=reg_2667;Name=gene.reg_2667
ENSG00000092009.2	gene_2460	evm.TU.SUPER__1.1543	SUPER__1	EVM	gene	155393640	155396597	.	+	.	ID=evm.TU.SUPER__1.1543;Name=EVM prediction SUPER__1.1543
ENSG00000092010.1	gene_2461	reg_3814	SUPER__1	TOGA	gene	155729626	155732069	.	-	.	ID=reg_3814;Name=gene.reg_3814
ENSG00000092020.1	gene_2462	reg_2393	SUPER__1	TOGA	gene	145280136	145306041	.	+	.	ID=reg_2393;Name=gene.reg_2393
ENSG00000092036.1	gene_2463	evm.TU.SUPER__1.1610	SUPER__1	EVM	gene	156543465	156550018	.	+	.	ID=evm.TU.SUPER__1.1610;Name=EVM prediction SUPER__1.1610
ENSG00000092051.1	gene_2464	evm.TU.SUPER__1.1581	SUPER__1	EVM	gene	155999970	156006887	.	+	.	ID=evm.TU.SUPER__1.1581;Name=EVM prediction SUPER__1.1581
ENSG00000092054.1	gene_2465	evm.TU.SUPER__1.1587	SUPER__1	EVM	gene	156106328	156149334	.	+	.	ID=evm.TU.SUPER__1.1587;Name=EVM prediction SUPER__1.1587
ENSG00000092067.1	gene_2466	evm.TU.SUPER__1.1599	SUPER__1	EVM	gene	156393987	156395422	.	+	.	ID=evm.TU.SUPER__1.1599;Name=EVM prediction SUPER__1.1599
ENSG00000092068.1	gene_2467	evm.TU.SUPER__1.1598	SUPER__1	EVM	gene	156336654	156384839	.	+	.	ID=evm.TU.SUPER__1.1598;Name=EVM prediction SUPER__1.1598
ENSG00000092094.1	gene_2468	evm.TU.SUPER__1.1729	SUPER__1	EVM	gene	159444653	159453125	.	+	.	ID=evm.TU.SUPER__1.1729;Name=EVM prediction SUPER__1.1729
ENSG00000092096.1	gene_2469	reg_1988	SUPER__1	TOGA	gene	156213295	156219085	.	+	.	ID=reg_1988;Name=gene.reg_1988
ENSG00000092098.1	gene_2470	reg_4160	SUPER__1	TOGA	gene	155709571	155721567	.	-	.	ID=reg_4160;Name=gene.reg_4160
ENSG00000092108.1	gene_2471	evm.TU.SUPER__1.1499	SUPER__1	EVM	gene	149313340	149433626	.	-	.	ID=evm.TU.SUPER__1.1499;Name=EVM prediction SUPER__1.1499
ENSG00000092140.1	gene_2472	reg_3732	SUPER__1	TOGA	gene	149440730	149504433	.	-	.	ID=reg_3732;Name=gene.reg_3732
ENSG00000092148.1	gene_2473	reg_2366	SUPER__1	TOGA	gene	148924504	149020468	.	+	.	ID=reg_2366;Name=gene.reg_2366
ENSG00000092199.1	gene_2474	reg_1697	SUPER__1	TOGA	gene	158181663	158192409	.	+	.	ID=reg_1697;Name=gene.reg_1697
ENSG00000092200.1	gene_2475	reg_3773	SUPER__1	TOGA	gene	158075738	158133136	.	-	.	ID=reg_3773;Name=gene.reg_3773
ENSG00000092201.1	gene_2476	evm.TU.SUPER__1.1680	SUPER__1	EVM	gene	158031739	158074286	.	+	.	ID=evm.TU.SUPER__1.1680;Name=EVM prediction SUPER__1.1680
ENSG00000092203.1	gene_2477	evm.TU.SUPER__1.1677	SUPER__1	EVM	gene	157933516	157948054	.	-	.	ID=evm.TU.SUPER__1.1677;Name=EVM prediction SUPER__1.1677
ENSG00000092208.1	gene_2479	evm.TU.SUPER__1.1127	SUPER__1	EVM	gene	109061853	109089684	.	+	.	ID=evm.TU.SUPER__1.1127;Name=EVM prediction SUPER__1.1127
ENSG00000092295.1	gene_2480	reg_2285	SUPER__1	TOGA	gene	155620698	155633300	.	+	.	ID=reg_2285;Name=gene.reg_2285
ENSG00000092330.1	gene_2481	evm.TU.SUPER__1.1558	SUPER__1	EVM	gene	155646770	155649076	.	+	.	ID=evm.TU.SUPER__1.1558;Name=EVM prediction SUPER__1.1558
ENSG00000092439.1	gene_2485	evm.TU.SUPER__1.1981	SUPER__1	EVM	gene	175783702	175905329	.	-	.	ID=evm.TU.SUPER__1.1981;Name=EVM prediction SUPER__1.1981
ENSG00000092445.1	gene_2486	evm.TU.SUPER__1.1855	SUPER__1	EVM	gene	168162353	168178259	.	+	.	ID=evm.TU.SUPER__1.1855;Name=EVM prediction SUPER__1.1855
ENSG00000092470.1	gene_2487	evm.TU.SUPER__1.1906	SUPER__1	EVM	gene	170181859	170212236	.	+	.	ID=evm.TU.SUPER__1.1906;Name=EVM prediction SUPER__1.1906
ENSG00000092529.1	gene_2488	reg_2259	SUPER__1	TOGA	gene	168904442	168950231	.	+	.	ID=reg_2259;Name=gene.reg_2259
ENSG00000092531.1	gene_2489	evm.TU.SUPER__1.1873	SUPER__1	EVM	gene	169034259	169051746	.	+	.	ID=evm.TU.SUPER__1.1873;Name=EVM prediction SUPER__1.1873
ENSG00000092621.1	gene_2491	evm.TU.SUPER__1.498	SUPER__1	EVM	gene	44821021	44821820	.	+	.	ID=evm.TU.SUPER__1.498;Name=EVM prediction SUPER__1.498
ENSG00000092621.2	gene_2492	evm.TU.SUPER__1.499	SUPER__1	EVM	gene	44821879	44822911	.	+	.	ID=evm.TU.SUPER__1.499;Name=EVM prediction SUPER__1.499
ENSG00000092841.2	gene_2499	evm.TU.SUPER__1.415	SUPER__1	EVM	gene	34421788	34422588	.	+	.	ID=evm.TU.SUPER__1.415;Name=EVM prediction SUPER__1.415
ENSG00000095739.1	gene_2559	evm.TU.SUPER__1.1387	SUPER__1	EVM	gene	137449311	137453726	.	-	.	ID=evm.TU.SUPER__1.1387;Name=EVM prediction SUPER__1.1387
ENSG00000095777.1	gene_2561	evm.TU.SUPER__1.963	SUPER__1	EVM	gene	91297111	91502360	.	-	.	ID=evm.TU.SUPER__1.963;Name=EVM prediction SUPER__1.963
ENSG00000095787.1	gene_2562	evm.TU.SUPER__1.1389	SUPER__1	EVM	gene	137513981	137603362	.	-	.	ID=evm.TU.SUPER__1.1389;Name=EVM prediction SUPER__1.1389
ENSG00000095794.1	gene_2563	reg_3610	SUPER__1	TOGA	gene	129767611	129852460	.	-	.	ID=reg_3610;Name=gene.reg_3610
ENSG00000096384.1	gene_2582	evm.TU.SUPER__1.215	SUPER__1	EVM	gene	10639327	10643372	.	-	.	ID=evm.TU.SUPER__1.215;Name=EVM prediction SUPER__1.215
ENSG00000099246.1	gene_2607	reg_1911	SUPER__1	TOGA	gene	137737903	137768889	.	+	.	ID=reg_1911;Name=gene.reg_1911
ENSG00000099250.1	gene_2608	evm.TU.SUPER__1.1349	SUPER__1	EVM	gene	132170787	132342931	.	+	.	ID=evm.TU.SUPER__1.1349;Name=EVM prediction SUPER__1.1349
ENSG00000099256.1	gene_2609	evm.TU.SUPER__1.970	SUPER__1	EVM	gene	92344618	92426849	.	+	.	ID=evm.TU.SUPER__1.970;Name=EVM prediction SUPER__1.970
ENSG00000099804.1	gene_2640	evm.TU.SUPER__1.1517	SUPER__1	EVM	gene	153141209	153167507	.	-	.	ID=evm.TU.SUPER__1.1517;Name=EVM prediction SUPER__1.1517
ENSG00000099810.1	gene_2642	evm.TU.SUPER__1.734	SUPER__1	EVM	gene	69090710	69108086	.	+	.	ID=evm.TU.SUPER__1.734;Name=EVM prediction SUPER__1.734
ENSG00000099814.1	gene_2646	evm.TU.SUPER__1.2758	SUPER__1	EVM	gene	232579827	232598969	.	+	.	ID=evm.TU.SUPER__1.2758;Name=EVM prediction SUPER__1.2758
ENSG00000100097.1	gene_2710	evm.TU.SUPER__1.275	SUPER__1	EVM	gene	18201234	18201641	.	+	.	ID=evm.TU.SUPER__1.275;Name=EVM prediction SUPER__1.275
ENSG00000100142.2	gene_2726	evm.TU.SUPER__1.2127	SUPER__1	EVM	gene	188330387	188330770	.	+	.	ID=evm.TU.SUPER__1.2127;Name=EVM prediction SUPER__1.2127
ENSG00000100142.3	gene_2727	evm.TU.SUPER__1.2129	SUPER__1	EVM	gene	188332461	188332820	.	+	.	ID=evm.TU.SUPER__1.2129;Name=EVM prediction SUPER__1.2129
ENSG00000100142.4	gene_2728	evm.TU.SUPER__1.2144	SUPER__1	EVM	gene	189238774	189239157	.	-	.	ID=evm.TU.SUPER__1.2144;Name=EVM prediction SUPER__1.2144
ENSG00000100433.1	gene_2866	evm.TU.SUPER__1.2532	SUPER__1	EVM	gene	221284638	221390111	.	+	.	ID=evm.TU.SUPER__1.2532;Name=EVM prediction SUPER__1.2532
ENSG00000100439.1	gene_2867	evm.TU.SUPER__1.1622	SUPER__1	EVM	gene	156796540	156807422	.	-	.	ID=evm.TU.SUPER__1.1622;Name=EVM prediction SUPER__1.1622
ENSG00000100441.1	gene_2868	evm.TU.SUPER__1.1545	SUPER__1	EVM	gene	155422704	155431470	.	-	.	ID=evm.TU.SUPER__1.1545;Name=EVM prediction SUPER__1.1545
ENSG00000100442.1	gene_2869	evm.TU.SUPER__1.1162	SUPER__1	EVM	gene	114677977	114698940	.	-	.	ID=evm.TU.SUPER__1.1162;Name=EVM prediction SUPER__1.1162
ENSG00000100445.1	gene_2870	evm.TU.SUPER__1.1544	SUPER__1	EVM	gene	155417087	155419919	.	+	.	ID=evm.TU.SUPER__1.1544;Name=EVM prediction SUPER__1.1544
ENSG00000100448.1	gene_2871	evm.TU.SUPER__1.1539	SUPER__1	EVM	gene	155326200	155328929	.	+	.	ID=evm.TU.SUPER__1.1539;Name=EVM prediction SUPER__1.1539
ENSG00000100448.2	gene_2872	evm.TU.SUPER__1.1540	SUPER__1	EVM	gene	155347894	155350871	.	+	.	ID=evm.TU.SUPER__1.1540;Name=EVM prediction SUPER__1.1540
ENSG00000100450.2	gene_2874	evm.TU.SUPER__1.1533	SUPER__1	EVM	gene	155081145	155085459	.	+	.	ID=evm.TU.SUPER__1.1533;Name=EVM prediction SUPER__1.1533
ENSG00000100450.3	gene_2875	evm.TU.SUPER__1.1534	SUPER__1	EVM	gene	155101186	155103153	.	+	.	ID=evm.TU.SUPER__1.1534;Name=EVM prediction SUPER__1.1534
ENSG00000100450.4	gene_2876	evm.TU.SUPER__1.1538	SUPER__1	EVM	gene	155315188	155317844	.	+	.	ID=evm.TU.SUPER__1.1538;Name=EVM prediction SUPER__1.1538
ENSG00000100453.1	gene_2877	reg_2403	SUPER__1	TOGA	gene	155138878	155139617	.	+	.	ID=reg_2403;Name=gene.reg_2403
ENSG00000100453.3	gene_2879	evm.TU.SUPER__1.1530	SUPER__1	EVM	gene	155027335	155030484	.	+	.	ID=evm.TU.SUPER__1.1530;Name=EVM prediction SUPER__1.1530
ENSG00000100453.4	gene_2880	evm.TU.SUPER__1.1532	SUPER__1	EVM	gene	155062315	155065440	.	+	.	ID=evm.TU.SUPER__1.1532;Name=EVM prediction SUPER__1.1532
ENSG00000100453.5	gene_2881	evm.TU.SUPER__1.1535	SUPER__1	EVM	gene	155120950	155124098	.	+	.	ID=evm.TU.SUPER__1.1535;Name=EVM prediction SUPER__1.1535
ENSG00000100453.6	gene_2882	evm.TU.SUPER__1.1537	SUPER__1	EVM	gene	155235265	155310378	.	+	.	ID=evm.TU.SUPER__1.1537;Name=EVM prediction SUPER__1.1537
ENSG00000100461.1	gene_2883	evm.TU.SUPER__1.1612	SUPER__1	EVM	gene	156578573	156588957	.	+	.	ID=evm.TU.SUPER__1.1612;Name=EVM prediction SUPER__1.1612
ENSG00000100462.1	gene_2884	evm.TU.SUPER__1.1611	SUPER__1	EVM	gene	156568756	156576475	.	+	.	ID=evm.TU.SUPER__1.1611;Name=EVM prediction SUPER__1.1611
ENSG00000100473.1	gene_2885	reg_3790	SUPER__1	TOGA	gene	149184312	149202100	.	-	.	ID=reg_3790;Name=gene.reg_3790
ENSG00000100478.1	gene_2886	reg_3677	SUPER__1	TOGA	gene	149025709	149044751	.	-	.	ID=reg_3677;Name=gene.reg_3677
ENSG00000100479.1	gene_2888	reg_3961	SUPER__1	TOGA	gene	119290163	119327894	.	-	.	ID=reg_3961;Name=gene.reg_3961
ENSG00000100483.1	gene_2889	evm.TU.SUPER__1.2186	SUPER__1	EVM	gene	192150726	192157525	.	-	.	ID=evm.TU.SUPER__1.2186;Name=EVM prediction SUPER__1.2186
ENSG00000100485.1	gene_2890	evm.TU.SUPER__1.2187	SUPER__1	EVM	gene	192159572	192258978	.	-	.	ID=evm.TU.SUPER__1.2187;Name=EVM prediction SUPER__1.2187
ENSG00000100490.1	gene_2891	evm.TU.SUPER__1.2190	SUPER__1	EVM	gene	192316816	192363544	.	-	.	ID=evm.TU.SUPER__1.2190;Name=EVM prediction SUPER__1.2190
ENSG00000100503.1	gene_2892	evm.TU.SUPER__1.2194	SUPER__1	EVM	gene	192590580	192696697	.	-	.	ID=evm.TU.SUPER__1.2194;Name=EVM prediction SUPER__1.2194
ENSG00000100504.1	gene_2893	evm.TU.SUPER__1.2196	SUPER__1	EVM	gene	192750669	192789300	.	-	.	ID=evm.TU.SUPER__1.2196;Name=EVM prediction SUPER__1.2196
ENSG00000100505.1	gene_2894	evm.TU.SUPER__1.2197	SUPER__1	EVM	gene	192816643	192910331	.	-	.	ID=evm.TU.SUPER__1.2197;Name=EVM prediction SUPER__1.2197
ENSG00000100519.1	gene_2895	evm.TU.SUPER__1.2212	SUPER__1	EVM	gene	194218082	194238702	.	+	.	ID=evm.TU.SUPER__1.2212;Name=EVM prediction SUPER__1.2212
ENSG00000100522.1	gene_2896	evm.TU.SUPER__1.2214	SUPER__1	EVM	gene	194285874	194299631	.	-	.	ID=evm.TU.SUPER__1.2214;Name=EVM prediction SUPER__1.2214
ENSG00000100523.1	gene_2897	evm.TU.SUPER__1.2219	SUPER__1	EVM	gene	194524760	194586796	.	-	.	ID=evm.TU.SUPER__1.2219;Name=EVM prediction SUPER__1.2219
ENSG00000100526.1	gene_2898	evm.TU.SUPER__1.2228	SUPER__1	EVM	gene	195525175	195541304	.	+	.	ID=evm.TU.SUPER__1.2228;Name=EVM prediction SUPER__1.2228
ENSG00000100528.1	gene_2899	reg_3993	SUPER__1	TOGA	gene	195547184	195560769	.	-	.	ID=reg_3993;Name=gene.reg_3993
ENSG00000100532.1	gene_2900	reg_2604	SUPER__1	TOGA	gene	195596437	195620862	.	+	.	ID=reg_2604;Name=gene.reg_2604
ENSG00000100554.1	gene_2901	evm.TU.SUPER__1.2349	SUPER__1	EVM	gene	205310367	205328336	.	-	.	ID=evm.TU.SUPER__1.2349;Name=EVM prediction SUPER__1.2349
ENSG00000100557.1	gene_2904	reg_3625	SUPER__1	TOGA	gene	197917696	197936745	.	-	.	ID=reg_3625;Name=gene.reg_3625
ENSG00000100558.1	gene_2905	evm.TU.SUPER__1.2351	SUPER__1	EVM	gene	205348870	205365689	.	-	.	ID=evm.TU.SUPER__1.2351;Name=EVM prediction SUPER__1.2351
ENSG00000100564.1	gene_2906	evm.TU.SUPER__1.2354	SUPER__1	EVM	gene	205530809	205536942	.	-	.	ID=evm.TU.SUPER__1.2354;Name=EVM prediction SUPER__1.2354
ENSG00000100565.1	gene_2907	evm.TU.SUPER__1.2480	SUPER__1	EVM	gene	212749916	212774637	.	+	.	ID=evm.TU.SUPER__1.2480;Name=EVM prediction SUPER__1.2480
ENSG00000100567.1	gene_2908	evm.TU.SUPER__1.2270	SUPER__1	EVM	gene	198411527	198434817	.	+	.	ID=evm.TU.SUPER__1.2270;Name=EVM prediction SUPER__1.2270
ENSG00000100568.1	gene_2909	evm.TU.SUPER__1.2356	SUPER__1	EVM	gene	205576244	205589215	.	-	.	ID=evm.TU.SUPER__1.2356;Name=EVM prediction SUPER__1.2356
